x,y,total_attenuation_dB
69,83.0,62.2
69,84.0,62.4
69,85.0,62.7
69,86.0,62.9
69,87.0,63.1
69,88.0,63.4
69,89.0,63.6
69,90.0,63.8
69,91.0,64.0
69,92.0,64.2
69,93.0,64.4
69,94.0,64.6
69,95.0,64.8
69,96.0,65.0
69,97.0,65.2
69,98.0,65.4
69,99.0,65.5
70,0.0,65.7
70,1.0,65.5
70,2.0,65.3
70,3.0,65.2
70,4.0,65.0
70,5.0,64.8
70,6.0,64.6
70,7.0,64.4
70,8.0,64.2
70,9.0,64.0
70,10.0,63.8
70,11.0,63.6
70,12.0,63.3
70,13.0,63.1
70,14.0,62.9
70,15.0,62.6
70,16.0,62.4
70,17.0,62.1
70,18.0,61.9
70,19.0,61.6
70,20.0,61.3
70,21.0,61.0
70,22.0,60.7
70,23.0,60.4
70,24.0,60.1
70,25.0,59.8
70,26.0,59.5
70,27.0,59.1
70,28.0,58.7
70,29.0,58.4
70,30.0,58.0
70,31.0,57.5
70,32.0,57.1
70,33.0,56.6
70,34.0,56.2
70,35.0,55.6
70,36.0,55.1
70,37.0,54.5
70,38.0,53.9
70,39.0,53.3
70,40.0,52.6
70,41.0,51.9
70,42.0,51.2
70,43.0,50.4
70,44.0,49.5
70,45.0,48.7
70,46.0,47.8
70,47.0,47.0
70,48.0,46.3
70,49.0,45.8
70,50.0,45.6
70,51.0,45.8
70,52.0,46.3
70,53.0,47.0
70,54.0,47.8
70,55.0,48.7
70,56.0,49.5
70,57.0,50.4
70,58.0,51.2
70,59.0,51.9
70,60.0,52.6
70,61.0,53.3
70,62.0,53.9
70,63.0,54.5
70,64.0,55.1
70,65.0,55.6
70,66.0,56.2
70,67.0,56.6
70,68.0,57.1
70,69.0,57.5
70,70.0,58.0
70,71.0,58.4
70,72.0,58.7
70,73.0,59.1
70,74.0,59.5
70,75.0,59.8
70,76.0,60.1
70,77.0,60.4
70,78.0,60.7
70,79.0,61.0
70,80.0,61.3
70,81.0,61.6
70,82.0,61.9
70,83.0,62.1
70,84.0,62.4
70,85.0,62.6
70,86.0,62.9
70,87.0,63.1
70,88.0,63.3
70,89.0,63.6
70,90.0,63.8
70,91.0,64.0
70,92.0,64.2
70,93.0,64.4
70,94.0,64.6
70,95.0,64.8
70,96.0,65.0
70,97.0,65.2
70,98.0,65.3
70,99.0,65.5
71,0.0,65.7
71,1.0,65.5
71,2.0,65.3
71,3.0,65.1
71,4.0,65.0
71,5.0,64.8
71,6.0,64.6
71,7.0,64.4
71,8.0,64.2
71,9.0,64.0
71,10.0,63.8
71,11.0,63.5
71,12.0,63.3
71,13.0,63.1
71,14.0,62.8
71,15.0,62.6
71,16.0,62.4
71,17.0,62.1
71,18.0,61.8
71,19.0,61.6
71,20.0,61.3
71,21.0,61.0
71,22.0,60.7
71,23.0,60.4
71,24.0,60.1
71,25.0,59.7
71,26.0,59.4
71,27.0,59.0
71,28.0,58.7
71,29.0,58.3
71,30.0,57.9
71,31.0,57.4
71,32.0,57.0
71,33.0,56.5
71,34.0,56.0
71,35.0,55.5
71,36.0,54.9
71,37.0,54.3
71,38.0,53.7
71,39.0,53.0
71,40.0,52.3
71,41.0,51.5
71,42.0,50.7
71,43.0,49.8
71,44.0,48.8
71,45.0,47.8
71,46.0,46.7
71,47.0,45.6
71,48.0,44.7
71,49.0,44.0
71,50.0,43.7
71,51.0,44.0
71,52.0,44.7
71,53.0,45.6
71,54.0,46.7
71,55.0,47.8
71,56.0,48.8
71,57.0,49.8
71,58.0,50.7
71,59.0,51.5
71,60.0,52.3
71,61.0,53.0
71,62.0,53.7
71,63.0,54.3
71,64.0,54.9
71,65.0,55.5
71,66.0,56.0
71,67.0,56.5
71,68.0,57.0
71,69.0,57.4
71,70.0,57.9
71,71.0,58.3
71,72.0,58.7
71,73.0,59.0
71,74.0,59.4
71,75.0,59.7
71,76.0,60.1
71,77.0,60.4
71,78.0,60.7
71,79.0,61.0
71,80.0,61.3
71,81.0,61.6
71,82.0,61.8
71,83.0,62.1
71,84.0,62.4
71,85.0,62.6
71,86.0,62.8
71,87.0,63.1
71,88.0,63.3
71,89.0,63.5
71,90.0,63.8
71,91.0,64.0
71,92.0,64.2
71,93.0,64.4
71,94.0,64.6
71,95.0,64.8
71,96.0,65.0
71,97.0,65.1
71,98.0,65.3
71,99.0,65.5
72,0.0,65.7
72,1.0,65.5
72,2.0,65.3
72,3.0,65.1
72,4.0,64.9
72,5.0,64.8
72,6.0,64.6
72,7.0,64.4
72,8.0,64.2
72,9.0,63.9
72,10.0,63.7
72,11.0,63.5
72,12.0,63.3
72,13.0,63.1
72,14.0,62.8
72,15.0,62.6
72,16.0,62.3
72,17.0,62.1
72,18.0,61.8
72,19.0,61.5
72,20.0,61.3
72,21.0,61.0
72,22.0,60.7
72,23.0,60.4
72,24.0,60.0
72,25.0,59.7
72,26.0,59.3
72,27.0,59.0
72,28.0,58.6
72,29.0,58.2
72,30.0,57.8
72,31.0,57.4
72,32.0,56.9
72,33.0,56.4
72,34.0,55.9
72,35.0,55.4
72,36.0,54.8
72,37.0,54.2
72,38.0,53.5
72,39.0,52.8
72,40.0,52.0
72,41.0,51.2
72,42.0,50.3
72,43.0,49.3
72,44.0,48.2
72,45.0,47.0
72,46.0,45.6
72,47.0,44.2
72,48.0,42.8
72,49.0,41.7
72,50.0,41.2
72,51.0,41.7
72,52.0,42.8
72,53.0,44.2
72,54.0,45.6
72,55.0,47.0
72,56.0,48.2
72,57.0,49.3
72,58.0,50.3
72,59.0,51.2
72,60.0,52.0
72,61.0,52.8
72,62.0,53.5
72,63.0,54.2
72,64.0,54.8
72,65.0,55.4
72,66.0,55.9
72,67.0,56.4
72,68.0,56.9
72,69.0,57.4
72,70.0,57.8
72,71.0,58.2
72,72.0,58.6
72,73.0,59.0
72,74.0,59.3
72,75.0,59.7
72,76.0,60.0
72,77.0,60.4
72,78.0,60.7
72,79.0,61.0
72,80.0,61.3
72,81.0,61.5
72,82.0,61.8
72,83.0,62.1
72,84.0,62.3
72,85.0,62.6
72,86.0,62.8
72,87.0,63.1
72,88.0,63.3
72,89.0,63.5
72,90.0,63.7
72,91.0,63.9
72,92.0,64.2
72,93.0,64.4
72,94.0,64.6
72,95.0,64.8
72,96.0,64.9
72,97.0,65.1
72,98.0,65.3
72,99.0,65.5
73,0.0,65.7
73,1.0,65.5
73,2.0,65.3
73,3.0,65.1
73,4.0,64.9
73,5.0,64.7
73,6.0,64.5
73,7.0,64.3
73,8.0,64.1
73,9.0,63.9
73,10.0,63.7
73,11.0,63.5
73,12.0,63.3
73,13.0,63.0
73,14.0,62.8
73,15.0,62.6
73,16.0,62.3
73,17.0,62.1
73,18.0,61.8
73,19.0,61.5
73,20.0,61.2
73,21.0,60.9
73,22.0,60.6
73,23.0,60.3
73,24.0,60.0
73,25.0,59.7
73,26.0,59.3
73,27.0,58.9
73,28.0,58.6
73,29.0,58.2
73,30.0,57.7
73,31.0,57.3
73,32.0,56.8
73,33.0,56.3
73,34.0,55.8
73,35.0,55.3
73,36.0,54.7
73,37.0,54.1
73,38.0,53.4
73,39.0,52.6
73,40.0,51.8
73,41.0,51.0
73,42.0,50.0
73,43.0,48.9
73,44.0,47.7
73,45.0,46.3
73,46.0,44.7
73,47.0,42.8
73,48.0,40.7
73,49.0,38.7
73,50.0,37.7
73,51.0,38.7
73,52.0,40.7
73,53.0,42.8
73,54.0,44.7
73,55.0,46.3
73,56.0,47.7
73,57.0,48.9
73,58.0,50.0
73,59.0,51.0
73,60.0,51.8
73,61.0,52.6
73,62.0,53.4
73,63.0,54.1
73,64.0,54.7
73,65.0,55.3
73,66.0,55.8
73,67.0,56.3
73,68.0,56.8
73,69.0,57.3
73,70.0,57.7
73,71.0,58.2
73,72.0,58.6
73,73.0,58.9
73,74.0,59.3
73,75.0,59.7
73,76.0,60.0
73,77.0,60.3
73,78.0,60.6
73,79.0,60.9
73,80.0,61.2
73,81.0,61.5
73,82.0,61.8
73,83.0,62.1
73,84.0,62.3
73,85.0,62.6
73,86.0,62.8
73,87.0,63.0
73,88.0,63.3
73,89.0,63.5
73,90.0,63.7
73,91.0,63.9
73,92.0,64.1
73,93.0,64.3
73,94.0,64.5
73,95.0,64.7
73,96.0,64.9
73,97.0,65.1
73,98.0,65.3
73,99.0,65.5
74,0.0,65.7
74,1.0,65.5
74,2.0,65.3
74,3.0,65.1
74,4.0,64.9
74,5.0,64.7
74,6.0,64.5
74,7.0,64.3
74,8.0,64.1
74,9.0,63.9
74,10.0,63.7
74,11.0,63.5
74,12.0,63.3
74,13.0,63.0
74,14.0,62.8
74,15.0,62.6
74,16.0,62.3
74,17.0,62.0
74,18.0,61.8
74,19.0,61.5
74,20.0,61.2
74,21.0,60.9
74,22.0,60.6
74,23.0,60.3
74,24.0,60.0
74,25.0,59.6
74,26.0,59.3
74,27.0,58.9
74,28.0,58.5
74,29.0,58.1
74,30.0,57.7
74,31.0,57.3
74,32.0,56.8
74,33.0,56.3
74,34.0,55.8
74,35.0,55.2
74,36.0,54.6
74,37.0,54.0
74,38.0,53.3
74,39.0,52.5
74,40.0,51.7
74,41.0,50.8
74,42.0,49.8
74,43.0,48.7
74,44.0,47.4
74,45.0,45.8
74,46.0,44.0
74,47.0,41.7
74,48.0,38.7
74,49.0,34.7
74,50.0,31.7
74,51.0,34.7
74,52.0,38.7
74,53.0,41.7
74,54.0,44.0
74,55.0,45.8
74,56.0,47.4
74,57.0,48.7
74,58.0,49.8
74,59.0,50.8
74,60.0,51.7
74,61.0,52.5
74,62.0,53.3
74,63.0,54.0
74,64.0,54.6
74,65.0,55.2
74,66.0,55.8
74,67.0,56.3
74,68.0,56.8
74,69.0,57.3
74,70.0,57.7
74,71.0,58.1
74,72.0,58.5
74,73.0,58.9
74,74.0,59.3
74,75.0,59.6
74,76.0,60.0
74,77.0,60.3
74,78.0,60.6
74,79.0,60.9
74,80.0,61.2
74,81.0,61.5
74,82.0,61.8
74,83.0,62.0
74,84.0,62.3
74,85.0,62.6
74,86.0,62.8
74,87.0,63.0
74,88.0,63.3
74,89.0,63.5
74,90.0,63.7
74,91.0,63.9
74,92.0,64.1
74,93.0,64.3
74,94.0,64.5
74,95.0,64.7
74,96.0,64.9
74,97.0,65.1
74,98.0,65.3
74,99.0,65.5
75,0.0,65.6
75,1.0,65.5
75,2.0,65.3
75,3.0,65.1
75,4.0,64.9
75,5.0,64.7
75,6.0,64.5
75,7.0,64.3
75,8.0,64.1
75,9.0,63.9
75,10.0,63.7
75,11.0,63.5
75,12.0,63.3
75,13.0,63.0
75,14.0,62.8
75,15.0,62.6
75,16.0,62.3
75,17.0,62.0
75,18.0,61.8
75,19.0,61.5
75,20.0,61.2
75,21.0,60.9
75,22.0,60.6
75,23.0,60.3
75,24.0,60.0
75,25.0,59.6
75,26.0,59.3
75,27.0,58.9
75,28.0,58.5
75,29.0,58.1
75,30.0,57.7
75,31.0,57.2
75,32.0,56.8
75,33.0,56.3
75,34.0,55.8
75,35.0,55.2
75,36.0,54.6
75,37.0,53.9
75,38.0,53.3
75,39.0,52.5
75,40.0,51.7
75,41.0,50.8
75,42.0,49.7
75,43.0,48.6
75,44.0,47.2
75,45.0,45.6
75,46.0,43.7
75,47.0,41.2
75,48.0,37.7
75,49.0,31.7
75,51.0,31.7
75,52.0,37.7
75,53.0,41.2
75,54.0,43.7
75,55.0,45.6
75,56.0,47.2
75,57.0,48.6
75,58.0,49.7
75,59.0,50.8
75,60.0,51.7
75,61.0,52.5
75,62.0,53.3
75,63.0,53.9
75,64.0,54.6
75,65.0,55.2
75,66.0,55.8
75,67.0,56.3
75,68.0,56.8
75,69.0,57.2
75,70.0,57.7
75,71.0,58.1
75,72.0,58.5
75,73.0,58.9
75,74.0,59.3
75,75.0,59.6
75,76.0,60.0
75,77.0,60.3
75,78.0,60.6
75,79.0,60.9
75,80.0,61.2
75,81.0,61.5
75,82.0,61.8
75,83.0,62.0
75,84.0,62.3
75,85.0,62.6
75,86.0,62.8
75,87.0,63.0
75,88.0,63.3
75,89.0,63.5
75,90.0,63.7
75,91.0,63.9
75,92.0,64.1
75,93.0,64.3
75,94.0,64.5
75,95.0,64.7
75,96.0,64.9
75,97.0,65.1
75,98.0,65.3
75,99.0,65.5
76,0.0,70.7
76,1.0,70.5
76,2.0,70.3
76,3.0,70.1
76,4.0,69.9
76,5.0,69.7
76,6.0,69.5
76,7.0,69.3
76,8.0,69.1
76,9.0,68.9
76,10.0,68.7
76,11.0,68.5
76,12.0,68.3
76,13.0,68.0
76,14.0,67.8
76,15.0,67.6
76,16.0,67.3
76,17.0,67.0
76,18.0,66.8
76,19.0,66.5
76,20.0,66.2
76,21.0,65.9
76,22.0,65.6
76,23.0,65.3
76,24.0,65.0
76,25.0,64.6
76,26.0,64.3
76,27.0,63.9
76,28.0,63.5
76,29.0,63.1
76,30.0,62.7
76,31.0,62.3
76,32.0,61.8
76,33.0,61.3
76,34.0,60.8
76,35.0,60.2
76,36.0,59.6
76,37.0,59.0
76,38.0,58.3
76,39.0,57.5
76,40.0,56.7
76,41.0,50.8
76,42.0,49.8
76,43.0,48.7
76,44.0,47.4
76,45.0,45.8
76,46.0,44.0
76,47.0,41.7
76,48.0,38.7
76,49.0,34.7
76,50.0,31.7
76,51.0,34.7
76,52.0,38.7
76,53.0,41.7
76,54.0,44.0
76,55.0,45.8
76,56.0,47.4
76,57.0,48.7
76,58.0,49.8
76,59.0,50.8
76,60.0,51.7
76,61.0,52.5
76,62.0,53.3
76,63.0,54.0
76,64.0,54.6
76,65.0,55.2
76,66.0,55.8
76,67.0,56.3
76,68.0,56.8
76,69.0,57.3
76,70.0,57.7
76,71.0,58.1
76,72.0,58.5
76,73.0,58.9
76,74.0,59.3
76,75.0,59.6
76,76.0,60.0
76,77.0,60.3
76,78.0,60.6
76,79.0,60.9
76,80.0,61.2
76,81.0,61.5
76,82.0,61.8
76,83.0,62.0
76,84.0,62.3
76,85.0,62.6
76,86.0,62.8
76,87.0,63.0
76,88.0,63.3
76,89.0,63.5
76,90.0,63.7
76,91.0,63.9
76,92.0,64.1
76,93.0,64.3
76,94.0,64.5
76,95.0,64.7
76,96.0,64.9
76,97.0,65.1
76,98.0,65.3
76,99.0,65.5
77,0.0,70.7
77,1.0,70.5
77,2.0,70.3
77,3.0,70.1
77,4.0,69.9
77,5.0,69.7
77,6.0,69.5
77,7.0,69.3
77,8.0,69.1
77,9.0,68.9
77,10.0,68.7
77,11.0,68.5
77,12.0,68.3
77,13.0,68.0
77,14.0,67.8
77,15.0,67.6
77,16.0,67.3
77,17.0,67.1
77,18.0,66.8
77,19.0,66.5
77,20.0,66.2
77,21.0,65.9
77,22.0,65.6
77,23.0,65.3
77,24.0,65.0
77,25.0,64.7
77,26.0,64.3
77,27.0,63.9
77,28.0,63.6
77,29.0,63.2
77,30.0,62.7
77,31.0,62.3
77,32.0,61.8
77,33.0,61.3
77,34.0,60.8
77,35.0,60.3
77,36.0,59.7
77,37.0,59.1
77,38.0,58.4
77,39.0,57.6
77,40.0,56.8
77,41.0,51.0
77,42.0,50.0
77,43.0,48.9
77,44.0,47.7
77,45.0,46.3
77,46.0,44.7
77,47.0,42.8
77,48.0,40.7
77,49.0,38.7
77,50.0,37.7
77,51.0,38.7
77,52.0,40.7
77,53.0,42.8
77,54.0,44.7
77,55.0,46.3
77,56.0,47.7
77,57.0,48.9
77,58.0,50.0
77,59.0,51.0
77,60.0,51.8
77,61.0,52.6
77,62.0,53.4
77,63.0,54.1
77,64.0,54.7
77,65.0,55.3
77,66.0,55.8
77,67.0,56.3
77,68.0,56.8
77,69.0,57.3
77,70.0,57.7
77,71.0,58.2
77,72.0,58.6
77,73.0,58.9
77,74.0,59.3
77,75.0,59.7
77,76.0,60.0
77,77.0,60.3
77,78.0,60.6
77,79.0,60.9
77,80.0,61.2
77,81.0,61.5
77,82.0,61.8
77,83.0,62.1
77,84.0,62.3
77,85.0,62.6
77,86.0,62.8
77,87.0,63.0
77,88.0,63.3
77,89.0,63.5
77,90.0,63.7
77,91.0,63.9
77,92.0,64.1
77,93.0,64.3
77,94.0,64.5
77,95.0,64.7
77,96.0,64.9
77,97.0,65.1
77,98.0,65.3
77,99.0,65.5
78,0.0,70.7
78,1.0,70.5
78,2.0,70.3
78,3.0,70.1
78,4.0,69.9
78,5.0,69.8
78,6.0,69.6
78,7.0,69.4
78,8.0,69.2
78,9.0,68.9
78,10.0,68.7
78,11.0,68.5
78,12.0,68.3
78,13.0,68.1
78,14.0,67.8
78,15.0,67.6
78,16.0,67.3
78,17.0,67.1
78,18.0,66.8
78,19.0,66.5
78,20.0,66.3
78,21.0,66.0
78,22.0,65.7
78,23.0,65.4
78,24.0,65.0
78,25.0,64.7
78,26.0,64.3
78,27.0,64.0
78,28.0,63.6
78,29.0,63.2
78,30.0,62.8
78,31.0,62.4
78,32.0,61.9
78,33.0,61.4
78,34.0,60.9
78,35.0,60.4
78,36.0,59.8
78,37.0,54.2
78,38.0,53.5
78,39.0,52.8
78,40.0,52.0
78,41.0,51.2
78,42.0,50.3
78,43.0,49.3
78,44.0,48.2
78,45.0,47.0
78,46.0,45.6
78,47.0,44.2
78,48.0,42.8
78,49.0,41.7
78,50.0,41.2
78,51.0,41.7
78,52.0,42.8
78,53.0,44.2
78,54.0,45.6
78,55.0,47.0
78,56.0,48.2
78,57.0,49.3
78,58.0,50.3
78,59.0,51.2
78,60.0,52.0
78,61.0,52.8
78,62.0,53.5
78,63.0,54.2
78,64.0,54.8
78,65.0,55.4
78,66.0,55.9
78,67.0,56.4
78,68.0,56.9
78,69.0,57.4
78,70.0,57.8
78,71.0,58.2
78,72.0,58.6
78,73.0,59.0
78,74.0,59.3
78,75.0,59.7
78,76.0,60.0
78,77.0,60.4
78,78.0,60.7
78,79.0,61.0
78,80.0,61.3
78,81.0,61.5
78,82.0,61.8
78,83.0,62.1
78,84.0,62.3
78,85.0,62.6
78,86.0,62.8
78,87.0,63.1
78,88.0,63.3
78,89.0,63.5
78,90.0,63.7
78,91.0,63.9
78,92.0,64.2
78,93.0,64.4
78,94.0,64.6
78,95.0,64.8
78,96.0,64.9
78,97.0,65.1
78,98.0,65.3
78,99.0,65.5
79,0.0,70.7
79,1.0,70.5
79,2.0,70.3
79,3.0,70.1
79,4.0,70.0
79,5.0,69.8
79,6.0,69.6
79,7.0,69.4
79,8.0,69.2
79,9.0,69.0
79,10.0,68.8
79,11.0,68.5
79,12.0,68.3
79,13.0,68.1
79,14.0,67.8
79,15.0,67.6
79,16.0,67.4
79,17.0,67.1
79,18.0,66.8
79,19.0,66.6
79,20.0,66.3
79,21.0,66.0
79,22.0,65.7
79,23.0,65.4
79,24.0,65.1
79,25.0,64.7
79,26.0,64.4
79,27.0,64.0
79,28.0,63.7
79,29.0,63.3
79,30.0,62.9
79,31.0,62.4
79,32.0,62.0
79,33.0,56.5
79,34.0,56.0
79,35.0,55.5
79,36.0,54.9
79,37.0,54.3
79,38.0,53.7
79,39.0,53.0
79,40.0,52.3
79,41.0,51.5
79,42.0,50.7
79,43.0,49.8
79,44.0,48.8
79,45.0,47.8
79,46.0,46.7
79,47.0,45.6
79,48.0,44.7
79,49.0,44.0
79,50.0,43.7
79,51.0,44.0
79,52.0,44.7
79,53.0,45.6
79,54.0,46.7
79,55.0,47.8
79,56.0,48.8
79,57.0,49.8
79,58.0,50.7
79,59.0,51.5
79,60.0,52.3
79,61.0,53.0
79,62.0,53.7
79,63.0,54.3
79,64.0,54.9
79,65.0,55.5
79,66.0,56.0
79,67.0,56.5
79,68.0,57.0
79,69.0,57.4
79,70.0,57.9
79,71.0,58.3
79,72.0,58.7
79,73.0,59.0
79,74.0,59.4
79,75.0,59.7
79,76.0,60.1
79,77.0,60.4
79,78.0,60.7
79,79.0,61.0
79,80.0,61.3
79,81.0,61.6
79,82.0,61.8
79,83.0,62.1
79,84.0,62.4
79,85.0,62.6
79,86.0,62.8
79,87.0,63.1
79,88.0,63.3
79,89.0,63.5
79,90.0,63.8
79,91.0,64.0
79,92.0,64.2
79,93.0,64.4
79,94.0,64.6
79,95.0,64.8
79,96.0,65.0
79,97.0,65.1
79,98.0,65.3
79,99.0,65.5
80,0.0,70.7
80,1.0,70.5
80,2.0,70.3
80,3.0,70.2
80,4.0,70.0
80,5.0,69.8
80,6.0,69.6
80,7.0,69.4
80,8.0,69.2
80,9.0,69.0
80,10.0,68.8
80,11.0,68.6
80,12.0,68.3
80,13.0,68.1
80,14.0,67.9
80,15.0,67.6
80,16.0,67.4
80,17.0,67.1
80,18.0,66.9
80,19.0,66.6
80,20.0,66.3
80,21.0,66.0
80,22.0,65.7
80,23.0,65.4
80,24.0,65.1
80,25.0,64.8
80,26.0,64.5
80,27.0,64.1
80,28.0,58.7
80,29.0,58.4
80,30.0,58.0
80,31.0,57.5
80,32.0,57.1
80,33.0,56.6
80,34.0,56.2
80,35.0,55.6
80,36.0,55.1
80,37.0,54.5
80,38.0,53.9
80,39.0,53.3
80,40.0,52.6
80,41.0,51.9
80,42.0,51.2
80,43.0,50.4
80,44.0,49.5
80,45.0,48.7
80,46.0,47.8
80,47.0,47.0
80,48.0,46.3
80,49.0,45.8
80,50.0,45.6
80,51.0,45.8
80,52.0,46.3
80,53.0,47.0
80,54.0,47.8
80,55.0,48.7
80,56.0,49.5
80,57.0,50.4
80,58.0,51.2
80,59.0,51.9
80,60.0,52.6
80,61.0,53.3
80,62.0,53.9
80,63.0,54.5
80,64.0,55.1
80,65.0,55.6
80,66.0,56.2
80,67.0,56.6
80,68.0,57.1
80,69.0,57.5
80,70.0,58.0
80,71.0,58.4
80,72.0,58.7
80,73.0,59.1
80,74.0,59.5
80,75.0,59.8
80,76.0,60.1
80,77.0,60.4
80,78.0,60.7
80,79.0,61.0
80,80.0,61.3
80,81.0,61.6
80,82.0,61.9
80,83.0,62.1
80,84.0,62.4
80,85.0,62.6
80,86.0,62.9
80,87.0,63.1
80,88.0,63.3
80,89.0,63.6
80,90.0,63.8
80,91.0,64.0
80,92.0,64.2
80,93.0,64.4
80,94.0,64.6
80,95.0,64.8
80,96.0,65.0
80,97.0,65.2
80,98.0,65.3
80,99.0,65.5
81,0.0,70.7
81,1.0,70.5
81,2.0,70.4
81,3.0,70.2
81,4.0,70.0
81,5.0,69.8
81,6.0,69.6
81,7.0,69.4
81,8.0,69.2
81,9.0,69.0
81,10.0,68.8
81,11.0,68.6
81,12.0,68.4
81,13.0,68.1
81,14.0,67.9
81,15.0,67.7
81,16.0,67.4
81,17.0,67.2
81,18.0,66.9
81,19.0,66.7
81,20.0,66.4
81,21.0,66.1
81,22.0,65.8
81,23.0,65.5
81,24.0,60.2
81,25.0,59.9
81,26.0,59.5
81,27.0,59.2
81,28.0,58.8
81,29.0,58.5
81,30.0,58.1
81,31.0,57.7
81,32.0,57.2
81,33.0,56.8
81,34.0,56.3
81,35.0,55.8
81,36.0,55.3
81,37.0,54.8
81,38.0,54.2
81,39.0,53.6
81,40.0,53.0
81,41.0,52.4
81,42.0,51.7
81,43.0,51.0
81,44.0,50.2
81,45.0,49.5
81,46.0,48.8
81,47.0,48.2
81,48.0,47.7
81,49.0,47.4
81,50.0,47.2
81,51.0,47.4
81,52.0,47.7
81,53.0,48.2
81,54.0,48.8
81,55.0,49.5
81,56.0,50.2
81,57.0,51.0
81,58.0,51.7
81,59.0,52.4
81,60.0,53.0
81,61.0,53.6
81,62.0,54.2
81,63.0,54.8
81,64.0,55.3
81,65.0,55.8
81,66.0,56.3
81,67.0,56.8
81,68.0,57.2
81,69.0,57.7
81,70.0,58.1
81,71.0,58.5
81,72.0,58.8
81,73.0,59.2
81,74.0,59.5
81,75.0,59.9
81,76.0,60.2
81,77.0,60.5
81,78.0,60.8
81,79.0,61.1
81,80.0,61.4
81,81.0,61.7
81,82.0,61.9
81,83.0,62.2
81,84.0,62.4
81,85.0,62.7
81,86.0,62.9
81,87.0,63.1
81,88.0,63.4
81,89.0,63.6
81,90.0,63.8
81,91.0,64.0
81,92.0,64.2
81,93.0,64.4
81,94.0,64.6
81,95.0,64.8
81,96.0,65.0
81,97.0,65.2
81,98.0,65.4
81,99.0,65.5
82,0.0,70.7
82,1.0,70.6
82,2.0,70.4
82,3.0,70.2
82,4.0,70.0
82,5.0,69.8
82,6.0,69.6
82,7.0,69.5
82,8.0,69.3
82,9.0,69.1
82,10.0,68.8
82,11.0,68.6
82,12.0,68.4
82,13.0,68.2
82,14.0,68.0
82,15.0,67.7
82,16.0,67.5
82,17.0,67.2
82,18.0,67.0
82,19.0,61.7
82,20.0,61.4
82,21.0,61.2
82,22.0,60.9
82,23.0,60.6
82,24.0,60.3
82,25.0,60.0
82,26.0,59.6
82,27.0,59.3
82,28.0,58.9
82,29.0,58.6
82,30.0,58.2
82,31.0,57.8
82,32.0,57.4
82,33.0,57.0
82,34.0,56.5
82,35.0,56.0
82,36.0,55.6
82,37.0,55.1
82,38.0,54.5
82,39.0,54.0
82,40.0,53.4
82,41.0,52.8
82,42.0,52.2
82,43.0,51.6
82,44.0,51.0
82,45.0,50.4
82,46.0,49.8
82,47.0,49.3
82,48.0,48.9
82,49.0,48.7
82,50.0,48.6
82,51.0,48.7
82,52.0,48.9
82,53.0,49.3
82,54.0,49.8
82,55.0,50.4
82,56.0,51.0
82,57.0,51.6
82,58.0,52.2
82,59.0,52.8
82,60.0,53.4
82,61.0,54.0
82,62.0,54.5
82,63.0,55.1
82,64.0,55.6
82,65.0,56.0
82,66.0,56.5
82,67.0,57.0
82,68.0,57.4
82,69.0,57.8
82,70.0,58.2
82,71.0,58.6
82,72.0,58.9
82,73.0,59.3
82,74.0,59.6
82,75.0,60.0
82,76.0,60.3
82,77.0,60.6
82,78.0,60.9
82,79.0,61.2
82,80.0,61.4
82,81.0,61.7
82,82.0,62.0
82,83.0,62.2
82,84.0,62.5
82,85.0,62.7
82,86.0,63.0
82,87.0,63.2
82,88.0,63.4
82,89.0,63.6
82,90.0,63.8
82,91.0,64.1
82,92.0,64.3
82,93.0,64.5
82,94.0,64.6
82,95.0,64.8
82,96.0,65.0
82,97.0,65.2
82,98.0,65.4
82,99.0,65.6
83,0.0,70.8
83,1.0,70.6
83,2.0,70.4
83,3.0,70.2
83,4.0,70.1
83,5.0,69.9
83,6.0,69.7
83,7.0,69.5
83,8.0,69.3
83,9.0,69.1
83,10.0,68.9
83,11.0,68.7
83,12.0,68.5
83,13.0,68.2
83,14.0,68.0
83,15.0,62.8
83,16.0,62.5
83,17.0,62.3
83,18.0,62.0
83,19.0,61.8
83,20.0,61.5
83,21.0,61.2
83,22.0,61.0
83,23.0,60.7
83,24.0,60.4
83,25.0,60.1
83,26.0,59.7
83,27.0,59.4
83,28.0,59.1
83,29.0,58.7
83,30.0,58.3
83,31.0,58.0
83,32.0,57.6
83,33.0,57.1
83,34.0,56.7
83,35.0,56.3
83,36.0,55.8
83,37.0,55.3
83,38.0,54.9
83,39.0,54.3
83,40.0,53.8
83,41.0,53.3
83,42.0,52.7
83,43.0,52.2
83,44.0,51.7
83,45.0,51.2
83,46.0,50.7
83,47.0,50.3
83,48.0,50.0
83,49.0,49.8
83,50.0,49.7
83,51.0,49.8
83,52.0,50.0
83,53.0,50.3
83,54.0,50.7
83,55.0,51.2
83,56.0,51.7
83,57.0,52.2
83,58.0,52.7
83,59.0,53.3
83,60.0,53.8
83,61.0,54.3
83,62.0,54.9
83,63.0,55.3
83,64.0,55.8
83,65.0,56.3
83,66.0,56.7
83,67.0,57.1
83,68.0,57.6
83,69.0,58.0
83,70.0,58.3
83,71.0,58.7
83,72.0,59.1
83,73.0,59.4
83,74.0,59.7
83,75.0,60.1
83,76.0,60.4
83,77.0,60.7
83,78.0,61.0
83,79.0,61.2
83,80.0,61.5
83,81.0,61.8
